Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
SprintzXff_Huf_16b -33,46190870,537.26,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1230.23,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,23.1
SprintzXff_Huf_16b -34,45956954,543.62,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1249.96,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.98
SprintzXff_Huf_16b -35,45707558,542.43,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1254.78,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.85
SprintzXff_Huf_16b -36,45681603,550.41,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1298.97,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.84
SprintzXff_Huf_16b -37,45763492,538.95,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1255.0,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.88
SprintzXff_Huf_16b -38,45964646,545.29,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1270.43,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.98
SprintzXff_Huf_16b -39,46303530,552.04,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1293.53,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,23.15
SprintzXff_16b -1,42902410,503.16,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,617.56,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.45
SprintzXff_16b -2,42908224,572.63,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,788.9,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.45
SprintzXff_16b -3,72908350,490.0,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1041.12,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,36.45
SprintzXff_16b -4,56450704,551.97,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1308.2,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,28.23
SprintzXff_16b -5,66102400,458.64,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1467.87,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,33.05
SprintzXff_16b -6,56250092,509.1,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1711.28,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,28.13
SprintzXff_16b -7,62903134,520.95,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1930.93,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,31.45
SprintzXff_16b -8,56249832,562.89,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2258.26,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,28.12
SprintzXff_16b -9,60848148,503.01,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2245.2,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,30.42
SprintzXff_16b -10,56248800,530.47,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2483.37,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,28.12
SprintzXff_16b -11,59330878,545.4,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2621.74,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,29.67
SprintzXff_16b -12,56244268,577.28,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2965.31,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,28.12
SprintzXff_16b -13,58159692,535.37,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2818.02,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,29.08
SprintzXff_16b -14,56231280,543.43,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3036.26,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,28.12
SprintzXff_16b -15,57253886,650.49,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3184.56,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,28.63
SprintzXff_16b -16,56203176,748.09,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3409.69,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,28.1
SprintzXff_16b -17,56545766,724.89,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2438.99,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,28.27
SprintzXff_16b -18,56156516,729.63,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2657.65,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,28.08
SprintzXff_16b -19,56022616,724.96,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2838.49,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,28.01
SprintzXff_16b -20,56086456,718.94,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2952.82,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,28.04
SprintzXff_16b -21,55651134,704.44,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2931.18,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.83
SprintzXff_16b -22,55991436,721.81,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2932.3,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,28.0
SprintzXff_16b -23,55376140,712.49,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3056.3,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.69
SprintzXff_16b -24,55876152,740.31,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3144.22,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.94
SprintzXff_16b -25,55191232,719.31,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3151.94,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.6
SprintzXff_16b -26,55746280,706.81,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3156.8,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.87
SprintzXff_16b -27,55072042,696.05,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3352.88,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.54
SprintzXff_16b -28,55602992,745.41,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3423.03,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.8
SprintzXff_16b -29,54993992,737.78,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3215.11,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.5
SprintzXff_16b -30,55455654,725.11,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3341.14,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.73
SprintzXff_16b -31,54946764,739.67,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3396.7,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.47
SprintzXff_16b -32,55313360,749.09,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3604.16,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.66
SprintzXff_16b -33,54918416,729.89,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2954.63,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.46
SprintzXff_16b -34,55174126,736.76,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2955.05,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.59
SprintzXff_16b -35,54899408,722.27,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3044.05,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.45
SprintzXff_16b -36,55050796,725.59,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3155.66,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.53
SprintzXff_16b -37,54883230,735.4,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3030.01,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.44
SprintzXff_16b -38,54943030,731.49,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3132.54,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.47
SprintzXff_16b -39,54865088,743.04,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3094.63,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.43
SprintzDelta_16b -1,42614334,665.95,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1050.15,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.31
SprintzDelta_16b -2,42611334,782.21,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1542.07,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.31
SprintzDelta_16b -3,64669742,619.2,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1122.7,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,32.33
SprintzDelta_16b -4,56246808,757.12,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1511.98,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,28.12
SprintzDelta_16b -5,46250008,597.41,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1590.37,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,23.13
SprintzDelta_16b -6,54617380,670.34,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1838.33,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,27.31
SprintzDelta_16b -7,49104982,735.93,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2126.15,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,24.55
SprintzDelta_16b -8,43750000,780.1,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2365.29,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.88
SprintzDelta_16b -9,50218948,691.97,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2286.83,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,25.11
SprintzDelta_16b -10,46248840,728.86,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2671.49,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,23.12
SprintzDelta_16b -11,45817558,776.92,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2913.45,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.91
SprintzDelta_16b -12,47755796,761.88,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3153.75,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,23.88
SprintzDelta_16b -13,44710988,704.23,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3005.06,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.36
SprintzDelta_16b -14,46486784,733.4,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3136.41,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,23.24
SprintzDelta_16b -15,46187822,771.58,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3280.19,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,23.09
SprintzDelta_16b -16,43749696,818.02,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3622.59,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.87
SprintzDelta_16b -17,46264622,752.05,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,2809.46,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,23.13
SprintzDelta_16b -18,45114268,778.57,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3034.06,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.56
SprintzDelta_16b -19,43965336,842.39,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3115.01,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.98
SprintzDelta_16b -20,45729304,1117.93,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3242.13,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.86
SprintzDelta_16b -21,44334814,1099.3,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3259.19,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.17
SprintzDelta_16b -22,44405444,1148.05,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3311.69,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.2
SprintzDelta_16b -23,45147780,1127.34,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3405.87,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.57
SprintzDelta_16b -24,43746112,1148.67,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3546.68,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.87
SprintzDelta_16b -25,44649256,1127.19,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3353.59,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.32
SprintzDelta_16b -26,44604832,1100.28,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3524.11,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.3
SprintzDelta_16b -27,43571922,1127.33,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3607.17,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.79
SprintzDelta_16b -28,44649560,1148.85,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3795.85,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.32
SprintzDelta_16b -29,44132160,1133.41,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3646.33,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.07
SprintzDelta_16b -30,43686374,1138.4,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3754.44,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.84
SprintzDelta_16b -31,44484428,1154.57,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3714.1,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.24
SprintzDelta_16b -32,43728072,1175.42,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,4047.09,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.86
SprintzDelta_16b -33,43864096,1156.87,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3261.61,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.93
SprintzDelta_16b -34,44235718,1177.85,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3374.68,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.12
SprintzDelta_16b -35,43486872,1178.72,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3321.63,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.74
SprintzDelta_16b -36,43978548,1165.21,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3443.46,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.99
SprintzDelta_16b -37,43959078,1162.04,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3413.62,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.98
SprintzDelta_16b -38,43427262,1172.22,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3438.03,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.71
SprintzDelta_16b -39,43992504,1196.32,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,3462.56,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.0
SprintzDelta_Huf_16b -1,36877815,518.78,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,747.58,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,18.44
SprintzDelta_Huf_16b -2,36875812,584.9,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,964.94,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,18.44
SprintzDelta_Huf_16b -3,44114780,459.24,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,777.11,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,22.06
SprintzDelta_Huf_16b -4,42408562,533.06,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,903.13,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.2
SprintzDelta_Huf_16b -5,38999643,479.36,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,971.65,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.5
SprintzDelta_Huf_16b -6,42482777,509.67,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1044.2,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,21.24
SprintzDelta_Huf_16b -7,40784212,544.32,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1122.89,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,20.39
SprintzDelta_Huf_16b -8,38115826,569.01,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1304.2,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.06
SprintzDelta_Huf_16b -9,41286849,515.18,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1196.9,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,20.64
SprintzDelta_Huf_16b -10,39483424,546.82,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1315.83,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.74
SprintzDelta_Huf_16b -11,39512807,560.5,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1349.79,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.76
SprintzDelta_Huf_16b -12,40340361,586.34,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1378.29,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,20.17
SprintzDelta_Huf_16b -13,39158716,538.45,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1384.81,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.58
SprintzDelta_Huf_16b -14,39964642,557.67,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1388.6,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.98
SprintzDelta_Huf_16b -15,39845307,586.77,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1427.11,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.92
SprintzDelta_Huf_16b -16,38165901,606.1,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1489.48,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.08
SprintzDelta_Huf_16b -17,39803826,566.25,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1319.18,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.9
SprintzDelta_Huf_16b -18,39156353,577.57,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1362.84,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.58
SprintzDelta_Huf_16b -19,38824032,619.23,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1402.84,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.41
SprintzDelta_Huf_16b -20,39288321,760.62,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1402.83,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.64
SprintzDelta_Huf_16b -21,39233331,740.0,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1415.44,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.62
SprintzDelta_Huf_16b -22,38846459,747.69,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1440.56,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.42
SprintzDelta_Huf_16b -23,39247446,761.66,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1447.47,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.62
SprintzDelta_Huf_16b -24,38805589,788.42,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1463.06,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.4
SprintzDelta_Huf_16b -25,39039377,765.16,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=8.dat,1431.53,False,/synthetic/synth_100M_u16_ratio=8.dat,-1,10,16,c,200000000,19.52
